category,sub_category,brand_name,file_no,serial_no,design_code,shade_no,color_code,sale_price,unit,supplier,material,pattern,color_name,type,roll_rate,cut_rate,size
Fabric,Curtain,Pure,Electric,20,Ottoman-Power house,,Super Acid,880,M,Pure,"Polyester-50%,Cotton-50%",,,,,,
Fabric,Curtain,Pure,Electric,21,Bissaza-Energy,,Super Acid,735,M,Pure,"Polyester-70%,Viscose-30%",,,,,,
Fabric,Curtain,Pure,Electric,22,Rich Look Emb.-Live Wire,,Super Acid,1345,M,Pure,"Polyester-25%,Viscose-75",,,,,,
Fabric,Curtain,Pure,Electric,23,Ottoman-Toxic,,Super Acid,880,M,Pure,"Polyester-50%,Cotton-50%",,,,,,
Fabric,Curtain,Pure,Electric,24,Delight-Circuit,,Super Acid,1340,M,Pure,"Polyester-62%,Linen-38%",,,,,,
Fabric,Curtain,Pure,Electric,26,Ema-Static,,Fushiia,686,M,Pure,"Polyester-40%,Cotton-60%",,,,,,
Fabric,Curtain,Pure,Electric,27,Delight-Circuit,,Fizz,1340,M,Pure,"Polyester-62%,Linen-38%",,,,,,
Fabric,Curtain,Pure,Electric,28,Ottoman-Toxic,,Fizz,880,M,Pure,"Polyester-50%,Cotton-50%",,,,,,
Fabric,Curtain,Pure,Electric,29,Rich Look Emb.-Live Wire,,Fizz,1345,M,Pure,"Polyester-25%,Viscose-75",,,,,,
Fabric,Curtain,Pure,Electric,30,Ottoman-Power house,,Fizz,880,M,Pure,"Polyester-50%,Cotton-50%",,,,,,
Fabric,Curtain,Pure,Electric,31,Bissaza-Energy,,Fizz,735,M,Pure,"Polyester-70%,Viscose-30%",,,,,,
Fabric,Curtain,Pure,Electric,32,Ema-Static,,Red,686,M,Pure,"Polyester-40%,Cotton-60%",,,,,,
Fabric,Curtain,Pure,Electric,33,Ema-Static,,Orange,686,M,Pure,"Polyester-40%,Cotton-60%",,,,,,
Fabric,Curtain,Pure,Electric,35,Ottoman-Toxic,,Infra Red,880,M,Pure,"Polyester-50%,Cotton-50%",,,,,,
Fabric,Curtain,Pure,Electric,36,Bissaza-Energy,,Infra Red,735,M,Pure,"Polyester-70%,Viscose-30%",,,,,,
Fabric,Curtain,Pure,Electric,37,Ottoman-Power house,,Infra Red,880,M,Pure,"Polyester-50%,Cotton-50%",,,,,,
Fabric,Curtain,Pure,Electric,38,Delight-Circuit,,Infra Red,1340,M,Pure,"Polyester-62%,Linen-38%",,,,,,
Fabric,Curtain,Pure,Electric,39,Rich Look Emb.-Live Wire,,Infra Red,1345,M,Pure,"Polyester-25%,Viscose-75",,,,,,
Fabric,Curtain,Pure,Electric,41,Ema-Static,,Bottle Green,686,M,Pure,"Polyester-40%,Cotton-60%",,,,,,
Fabric,Curtain,Pure,Electric,42,Ema-Static,,Lavender,686,M,Pure,"Polyester-40%,Cotton-60%",,,,,,
Fabric,Curtain,Pure,Electric,43,Ottoman-Power house,,Frolic,880,M,Pure,"Polyester-50%,Cotton-50%",,,,,,
Fabric,Curtain,Pure,Electric,44,Rich Look Emb.-Live Wire,,Frolic,1345,M,Pure,"Polyester-25%,Viscose-75",,,,,,
Fabric,Curtain,Pure,Electric,45,Bissaza-Energy,,Frolic,735,M,Pure,"Polyester-70%,Viscose-30%",,,,,,
Fabric,Curtain,Pure,Electric,46,Delight-Circuit,,Frolic,1340,M,Pure,"Polyester-62%,Linen-38%",,,,,,
Fabric,Curtain,Pure,Electric,47,Ottoman-Toxic,,Frolic,880,M,Pure,"Polyester-50%,Cotton-50%",,,,,,
Fabric,Curtain,Super,Industrial Revolution,1,Prentise,Ebony,,800,M,Super,"Polyester-59%,Cotton-41%",,,,,,
Fabric,Curtain,Super,Industrial Revolution,3,Edfice,Ebony,,800,M,Super,"Polyester-59%,Cotton-41%",,,,,,
Fabric,Curtain,Super,Industrial Revolution,2,Raw,Ebony,,800,M,Super,"Polyester-59%,Cotton-41%",,,,,,
Fabric,Curtain,Super,Industrial Revolution,25,Prentise,Oak,,800,M,Super,"Polyester-59%,Cotton-41%",,,,,,
Fabric,Curtain,Super,Industrial Revolution,27,Edfice,Oak,,800,M,Super,"Polyester-59%,Cotton-41%",,,,,,
Fabric,Curtain,Super,Industrial Revolution,26,Raw,Oak,,800,M,Super,"Polyester-59%,Cotton-41%",,,,,,
Fabric,Curtain,Super,Industrial Revolution,19,Prentise,Cinder,,800,M,Super,"Polyester-59%,Cotton-41%",,,,,,
Fabric,Curtain,Super,Industrial Revolution,21,Edfice,Cinder,,800,M,Super,"Polyester-59%,Cotton-41%",,,,,,
Fabric,Curtain,Super,Industrial Revolution,20,Raw,Cinder,,800,M,Super,"Polyester-59%,Cotton-41%",,,,,,
Fabric,Curtain,Super,Industrial Revolution,4,Prentise,Chalk,,800,M,Super,"Polyester-59%,Cotton-41%",,,,,,
Fabric,Curtain,Super,Industrial Revolution,6,Edfice,Chalk,,800,M,Super,"Polyester-59%,Cotton-41%",,,,,,
Fabric,Curtain,Super,Industrial Revolution,5,Raw,Chalk,,800,M,Super,"Polyester-59%,Cotton-41%",,,,,,
Fabric,Curtain,Super,Industrial Revolution,31,Prentise,Mortar,,800,M,Super,"Polyester-59%,Cotton-41%",,,,,,
Fabric,Curtain,Super,Industrial Revolution,33,Edfice,Mortar,,800,M,Super,"Polyester-59%,Cotton-41%",,,,,,
Fabric,Curtain,Super,Industrial Revolution,32,Raw,Mortar,,800,M,Super,"Polyester-59%,Cotton-41%",,,,,,
Fabric,Curtain,Super,Industrial Revolution,7,Prentise,Clay,,800,M,Super,"Polyester-59%,Cotton-41%",,,,,,
Fabric,Curtain,Super,Industrial Revolution,9,Edfice,Clay,,800,M,Super,"Polyester-59%,Cotton-41%",,,,,,
Fabric,Curtain,Super,Industrial Revolution,8,Raw,Clay,,800,M,Super,"Polyester-59%,Cotton-41%",,,,,,
Fabric,Curtain,Super,Industrial Revolution,10,Prentise,Bronze,,800,M,Super,"Polyester-59%,Cotton-41%",,,,,,
Fabric,Curtain,Super,Industrial Revolution,12,Edfice,Bronze,,800,M,Super,"Polyester-59%,Cotton-41%",,,,,,
Fabric,Curtain,Super,Industrial Revolution,11,Raw,Bronze,,800,M,Super,"Polyester-59%,Cotton-41%",,,,,,
Fabric,Curtain,Super,Industrial Revolution,13,Prentise,Copper,,800,M,Super,"Polyester-59%,Cotton-41%",,,,,,
Fabric,Curtain,Super,Industrial Revolution,15,Edfice,Copper,,800,M,Super,"Polyester-59%,Cotton-41%",,,,,,
Fabric,Curtain,Super,Industrial Revolution,14,Raw,Copper,,800,M,Super,"Polyester-59%,Cotton-41%",,,,,,
Fabric,Curtain,Super,Industrial Revolution,28,Prentise,Straw,,800,M,Super,"Polyester-59%,Cotton-41%",,,,,,
Fabric,Curtain,Super,Industrial Revolution,30,Edfice,Straw,,800,M,Super,"Polyester-59%,Cotton-41%",,,,,,
Fabric,Curtain,Super,Industrial Revolution,29,Raw,Straw,,800,M,Super,"Polyester-59%,Cotton-41%",,,,,,
Fabric,Curtain,Super,Industrial Revolution,37,Prentise,Steel,,800,M,Super,"Polyester-59%,Cotton-41%",,,,,,
Fabric,Curtain,Super,Industrial Revolution,39,Edfice,Steel,,800,M,Super,"Polyester-59%,Cotton-41%",,,,,,
Fabric,Curtain,Super,Industrial Revolution,38,Raw,Steel,,800,M,Super,"Polyester-59%,Cotton-41%",,,,,,
Fabric,Curtain,Super,Industrial Revolution,34,Prentise,Titanium,,800,M,Super,"Polyester-59%,Cotton-41%",,,,,,
Fabric,Curtain,Super,Industrial Revolution,36,Edfice,Titanium,,800,M,Super,"Polyester-59%,Cotton-41%",,,,,,
Fabric,Curtain,Super,Industrial Revolution,35,Raw,Titanium,,800,M,Super,"Polyester-59%,Cotton-41%",,,,,,
Fabric,Curtain,Super,Industrial Revolution,22,Prentise,Molten,,800,M,Super,"Polyester-59%,Cotton-41%",,,,,,
Fabric,Curtain,Super,Industrial Revolution,24,Edfice,Molten,,800,M,Super,"Polyester-59%,Cotton-41%",,,,,,
Fabric,Curtain,Super,Industrial Revolution,23,Raw,Molten,,800,M,Super,"Polyester-59%,Cotton-41%",,,,,,
Fabric,Sofa,Super,Botanica,1,Aster,Fennel,,600,M,Super,Polyester-100%,,,,,,
Fabric,Sofa,Super,Botanica,2,Aster,Hibiscus,,600,M,Super,Polyester-100%,,,,,,
Fabric,Sofa,Super,Botanica,3,Aster,Biola,,0.6,M,Super,Polyester-100%,,,,,,
Fabric,Sofa,Super,Botanica,4,Amaranthus,Fennel,,760,M,Super,Polyester-100%,,,,,,
Fabric,Sofa,Super,Botanica,5,Peony,Hibiscus,,760,M,Super,Polyester-100%,,,,,,
Fabric,Sofa,Super,Botanica,6,Gardenia,Fennel,,760,M,Super,Polyester-100%,,,,,,
Fabric,Sofa,Super,Botanica,7,Aralia,Hibiscus,,760,M,Super,Polyester-100%,,,,,,
Fabric,Sofa,Super,Botanica,8,Allum,Hydrangea,,965,M,Super,Polyester-100%,,,,,,
Fabric,Sofa,Super,Botanica,4,Aaranthus,Fennel,,760,M,Super,Polyester-100%,,,,,,
Fabric,Sofa,Super,Botanica,9,Peony,Fennel,,760,M,Super,Polyester-100%,,,,,,
Fabric,Sofa,Super,Botanica,6,Gardenia,Fennel,,760,M,Super,Polyester-100%,,,,,,
Fabric,Sofa,Super,Botanica,10,Aralia,Fennel,,760,M,Super,Polyester-100%,,,,,,
Fabric,Sofa,Super,Botanica,11,Amaranthus,Hibiscus,,760,M,Super,Polyester-100%,,,,,,
Fabric,Sofa,Super,Botanica,5,Peony,Hibiscus,,760,M,Super,Polyester-100%,,,,,,
Fabric,Sofa,Super,Botanica,12,Gardenia,Hibiscus,,760,M,Super,Polyester-100%,,,,,,
Fabric,Sofa,Super,Botanica,7,Aralia,Hibiscus,,760,M,Super,Polyester-100%,,,,,,
Fabric,Sofa,Super,Botanica,13,Aster,Daisy,,600,M,Super,Polyester-100%,,,,,,
Fabric,Sofa,Super,Botanica,15,Aster,Tigerlilly,,600,M,Super,Polyester-100%,,,,,,
Fabric,Sofa,Super,Botanica,16,Aster,Poppy,,600,M,Super,Polyester-100%,,,,,,
Fabric,Sofa,Super,Botanica,14,Aster,Chestnut,,600,M,Super,Polyester-100%,,,,,,
Fabric,Sofa,Super,Botanica,17,Amaranthus,Daisy,,760,M,Super,Polyester-100%,,,,,,
Fabric,Sofa,Super,Botanica,18,Peony,Chestnut,,760,M,Super,Polyester-100%,,,,,,
Fabric,Sofa,Super,Botanica,19,Gardenia,Daisy,,760,M,Super,Polyester-100%,,,,,,
Fabric,Sofa,Super,Botanica,20,Aralia,Chestnut,,760,M,Super,Polyester-100%,,,,,,
Fabric,Sofa,Super,Botanica,21,Allum,Geranium,,965,M,Super,Polyester-100%,,,,,,
Fabric,Sofa,Super,Botanica,17,Amaranthus,Daisy,,760,M,Super,Polyester-100%,,,,,,
Fabric,Sofa,Super,Botanica,22,Peony,Daisy,,760,M,Super,Polyester-100%,,,,,,
Fabric,Sofa,Super,Botanica,19,Gardenia,Daisy,,760,M,Super,Polyester-100%,,,,,,
Fabric,Sofa,Super,Botanica,23,Aralia,Daisy,,760,M,Super,Polyester-100%,,,,,,
Fabric,Sofa,Super,Botanica,24,Amaranthus,Chestnut,,760,M,Super,Polyester-100%,,,,,,
Fabric,Sofa,Super,Botanica,18,Peony,Chestnut,,760,M,Super,Polyester-100%,,,,,,
Fabric,Sofa,Super,Botanica,25,Gardenia,Chestnut,,760,M,Super,Polyester-100%,,,,,,
Fabric,Sofa,Super,Botanica,20,Aaranthus,Chestnut,,760,M,Super,Polyester-100%,,,,,,
Fabric,Sofa,Super,Botanica,26,Aster,Iris,,600,M,Super,Polyester-100%,,,,,,
Fabric,Sofa,Super,Botanica,28,Aster,Apricot,,600,M,Super,Polyester-100%,,,,,,
Fabric,Sofa,Super,Botanica,29,Aster,Prairie Smoke,,600,M,Super,Polyester-100%,,,,,,
Fabric,Sofa,Super,Botanica,27,Aster,Rose,,600,M,Super,Polyester-100%,,,,,,
Fabric,Sofa,Super,Botanica,30,Amaranthus,Rose,,760,M,Super,Polyester-100%,,,,,,
Fabric,Sofa,Super,Botanica,31,Peony,Iris,,760,M,Super,Polyester-100%,,,,,,
Fabric,Sofa,Super,Botanica,32,Gardenia,Rose,,760,M,Super,Polyester-100%,,,,,,
Fabric,Sofa,Super,Botanica,33,Aralia,Prairie Smoke,,760,M,Super,Polyester-100%,,,,,,
Fabric,Sofa,Super,Botanica,34,Allum,Dahlia,,965,M,Super,Polyester-100%,,,,,,
Fabric,Sofa,Super,Botanica,35,Amaranthus,Iris,,760,M,Super,Polyester-100%,,,,,,
Fabric,Sofa,Super,Botanica,31,Peony,Iris,,760,M,Super,Polyester-100%,,,,,,
Fabric,Sofa,Super,Botanica,36,Gardenia,Iris,,760,M,Super,Polyester-100%,,,,,,
Fabric,Sofa,Super,Botanica,37,Aralia,Iris,,760,M,Super,Polyester-100%,,,,,,
Fabric,Sofa,Super,Botanica,30,Amaranthus,Rose,,760,M,Super,Polyester-100%,,,,,,
Fabric,Sofa,Super,Botanica,38,Peony,Rose,,760,M,Super,Polyester-100%,,,,,,
Fabric,Sofa,Super,Botanica,32,Gardenia,Rose,,760,M,Super,Polyester-100%,,,,,,
Fabric,Sofa,Super,Botanica,39,Aralia,Rose,,760,M,Super,Polyester-100%,,,,,,
Fabric,Sofa,Super,Botanica,40,Amaranthus,Prairie Smoke,,760,M,Super,Polyester-100%,,,,,,
Fabric,Sofa,Super,Botanica,41,Peony,Prairie Smoke,,760,M,Super,Polyester-100%,,,,,,
Fabric,Sofa,Super,Botanica,42,Gardenia,Prairie Smoke,,760,M,Super,Polyester-100%,,,,,,
Fabric,Sofa,Super,Botanica,33,Aralia,Prairie Smoke,,760,M,Super,Polyester-100%,,,,,,
Fabric,Curtain,Super,Aspen,1,Lorenza,Black/White,,1245,M,Super,"Polyester-74%,Linen-26%",,,,,,
Fabric,Curtain,Super,Aspen,2,Matico,Black/White,,870,M,Super,"Polyester-66%,Cotton-34%",,,,,,
Fabric,Curtain,Super,Aspen,3,Nelly,Black/White,,825,M,Super,"Polyester-74%,Viscose-26%",,,,,,
Fabric,Curtain,Super,Aspen,4,Chic,Black/White,,815,M,Super,"Polyester-62%,Viscose-22%,Cotton-16%",,,,,,
Fabric,Curtain,Super,Aspen,5,Phoenix,Black/White,,965,M,Super,"Viscose-67%,Polyester-33%",,,,,,
Fabric,Curtain,Super,Aspen,6,Matico,Beige,,870,M,Super,"Polyester-66%,Cotton-34%",,,,,,
Fabric,Curtain,Super,Aspen,7,Chic,Beige,,815,M,Super,"Polyester-62%,Viscose-22%,Cotton-16%",,,,,,
Fabric,Curtain,Super,Aspen,8,Matico,Fawn,,870,M,Super,"Polyester-66%,Cotton-34%",,,,,,
Fabric,Curtain,Super,Aspen,9,Tiara,Beige,,790,M,Super,"Polyester-65%,Cotton-35%",,,,,,
Fabric,Curtain,Super,Aspen,10,Phoenix,Ivory,,965,M,Super,"Viscose-67%,Polyester-33%",,,,,,
Fabric,Curtain,Super,Aspen,11,Lorenza,Neutral Story,,1245,M,Super,"Polyester-74%,Linen-26%",,,,,,
Fabric,Curtain,Super,Aspen,12,Lugano,Neutral Story,,1245,M,Super,"Polyester-59%,Linen-41%",,,,,,
Fabric,Curtain,Super,Aspen,13,Chic,Neutral Story,,815,M,Super,"Polyester-62%,Viscose-22%,Cotton-16%",,,,,,
Fabric,Curtain,Super,Aspen,14,Charmen,Neutral Story,,790,M,Super,Polyester-100%,,,,,,
Fabric,Curtain,Super,Aspen,15,Bijou,Neutral Story,,780,M,Super,Polyester-100%,,,,,,
Fabric,Curtain,Super,Aspen,16,Nelly,Duck Egg,,825,M,Super,"Polyester-74%,Viscose-26%",,,,,,
Fabric,Curtain,Super,Aspen,17,Matico,Aqua,,870,M,Super,"Polyester-66%,Cotton-34%",,,,,,
Fabric,Curtain,Super,Aspen,18,Chic,Duck Egg,,815,M,Super,"Polyester-62%,Viscose-22%,Cotton-16%",,,,,,
Fabric,Curtain,Super,Aspen,19,Marli,Duck Egg,,790,M,Super,Polyester-100%,,,,,,
Fabric,Curtain,Super,Aspen,20,Matico,Duck Egg,,870,M,Super,"Polyester-66%,Cotton-34%",,,,,,
Fabric,Curtain,Super,Aspen,21,Nelly,Turquoise,,825,M,Super,"Polyester-74%,Viscose-26%",,,,,,
Fabric,Curtain,Super,Aspen,22,Matico,Turquoise,,870,M,Super,"Polyester-66%,Cotton-34%",,,,,,
Fabric,Curtain,Super,Aspen,23,Bijou,Green,,780,M,Super,Polyester-100%,,,,,,
Fabric,Curtain,Super,Aspen,24,Bijou,Turquoise,,780,M,Super,Polyester-100%,,,,,,
Fabric,Curtain,Super,Aspen,25,Nelly,Green,,825,M,Super,"Polyester-74%,Viscose-26%",,,,,,
Fabric,Curtain,Super,Aspen,26,Nelly,Yellow,,825,M,Super,"Polyester-74%,Viscose-26%",,,,,,
Fabric,Curtain,Super,Aspen,27,Bijou,Yellow,,780,M,Super,Polyester-100%,,,,,,
Fabric,Curtain,Super,Aspen,28,Bijou,Coral,,780,M,Super,Polyester-100%,,,,,,
Fabric,Curtain,Super,Aspen,29,Matico,Coral,,870,M,Super,"Polyester-66%,Cotton-34%",,,,,,
Fabric,Curtain,Super,Aspen,30,Bijou,Rust,,780,M,Super,Polyester-100%,,,,,,
Fabric,Curtain,Super,Aspen,31,Matico,Rust,,870,M,Super,"Polyester-66%,Cotton-34%",,,,,,
Fabric,Curtain,Super,Aspen,32,Nelly,Rust,,825,M,Super,"Polyester-74%,Viscose-26%",,,,,,
Fabric,Curtain,Super,Aspen,33,Bijou,Molten,,780,M,Super,Polyester-100%,,,,,,
Fabric,Curtain,Super,Aspen,34,Nelly,Mauve,,825,M,Super,"Polyester-74%,Viscose-26%",,,,,,
Fabric,Curtain,Super,Aspen,35,Matico,Mauve,,870,M,Super,"Polyester-66%,Cotton-34%",,,,,,
Fabric,Curtain,Super,Aspen,36,Bijou,Mauve,,780,M,Super,Polyester-100%,,,,,,
Fabric,Curtain,Super,Aspen,37,Matico,Blue,,870,M,Super,"Polyester-66%,Cotton-34%",,,,,,
Fabric,Curtain,Super,Aspen,38,Chic,Blue,,815,M,Super,"Polyester-62%,Viscose-22%,Cotton-16%",,,,,,
Fabric,Curtain,Super,Aspen,39,Nelly,Blue,,825,M,Super,"Polyester-74%,Viscose-26%",,,,,,
Fabric,Curtain,Super,Aspen,40,Bijou,Pink,,780,M,Super,Polyester-100%,,,,,,
Fabric,Curtain,Super,Aspen,41,Nelly,Pink,,825,M,Super,"Polyester-74%,Viscose-26%",,,,,,
Fabric,Curtain,Super,Aspen,42,Matico,Pink,,870,M,Super,"Polyester-66%,Cotton-34%",,,,,,
Fabric,Curtain,Super,Aspen,43,Nelly,Red,,825,M,Super,"Polyester-74%,Viscose-26%",,,,,,
Fabric,Curtain,Super,Aspen,44,Chic,Red,,815,M,Super,"Polyester-62%,Viscose-22%,Cotton-16%",,,,,,
Fabric,Curtain,Super,Aspen,45,Marli,Red,,790,M,Super,Polyester-100%,,,,,,
Fabric,Curtain,Super,Aspen,46,Bijou,Red,,780,M,Super,Polyester-100%,,,,,,
Fabric,Curtain,Super,Aspen,47,Marli,Pink,,790,M,Super,Polyester-100%,,,,,,
Fabric,Curtain,Super,Story Time,1,Hopscotch,Sherbet,,1025,M,Super,"Viscose-76%,Polyester-24%",,,,,,
Fabric,Curtain,Super,Story Time,2,Fluter,Sherbet,,1025,M,Super,"Viscose-76%,Polyester-24%",,,,,,
Fabric,Curtain,Super,Story Time,3,Flutterbies,Sherbet,,1025,M,Super,"Viscose-76%,Polyester-24%",,,,,,
Fabric,Curtain,Super,Story Time,4,Bloom,Sherbet,,1025,M,Super,"Viscose-76%,Polyester-24%",,,,,,
Fabric,Curtain,Super,Story Time,5,Tiddly Winks,Sherbet,,1025,M,Super,"Viscose-76%,Polyester-24%",,,,,,
Fabric,Curtain,Super,Story Time,6,Chess,Aqua,,1200,M,Super,Cotton-100%,,,,,,
Fabric,Curtain,Super,Story Time,7,Chess,Bittersweet,,1200,M,Super,Cotton-100%,,,,,,
Fabric,Curtain,Super,Story Time,8,Chess,Telemagnent,,1200,M,Super,Cotton-100%,,,,,,
Fabric,Curtain,Super,Story Time,9,Peek-a-Boo,Sherbet,,1200,M,Super,Cotton-100%,,,,,,
Fabric,Curtain,Super,Story Time,10,Hopscotch,Periwinkle,,1025,M,Super,"Viscose-76%,Polyester-24%",,,,,,
Fabric,Curtain,Super,Story Time,11,Fluter,Periwinkle,,1025,M,Super,"Viscose-76%,Polyester-24%",,,,,,
Fabric,Curtain,Super,Story Time,12,Flutterbies,Periwinkle,,1025,M,Super,"Viscose-76%,Polyester-24%",,,,,,
Fabric,Curtain,Super,Story Time,13,Bloom,Periwinkle,,1025,M,Super,"Viscose-76%,Polyester-24%",,,,,,
Fabric,Curtain,Super,Story Time,14,Tiddly Winks,Periwinkle,,1025,M,Super,"Viscose-76%,Polyester-24%",,,,,,
Fabric,Curtain,Super,Story Time,16,Chess,Lavender,,1200,M,Super,Cotton-100%,,,,,,
Fabric,Curtain,Super,Story Time,15,Chess,Blue Bell,,1200,M,Super,Cotton-100%,,,,,,
Fabric,Curtain,Super,Story Time,17,Chess,Periwinkle,,1200,M,Super,Cotton-100%,,,,,,
Fabric,Curtain,Super,Story Time,18,Peek-a-Boo,Iceberg,,1200,M,Super,Cotton-100%,,,,,,
Fabric,Curtain,Super,Story Time,19,Twinkle-Twinkle Little Star,Play Park,,1025,M,Super,"Viscose-76%,Polyester-24%",,,,,,
Fabric,Curtain,Super,Story Time,20,Choo-Choo Train,Play Park,,1025,M,Super,"Viscose-76%,Polyester-24%",,,,,,
Fabric,Curtain,Super,Story Time,21,Broom-Broom,Play Park,,1025,M,Super,"Viscose-76%,Polyester-24%",,,,,,
Fabric,Curtain,Super,Story Time,22,Boats-Ahoy,Play Park,,1025,M,Super,"Viscose-76%,Polyester-24%",,,,,,
Fabric,Curtain,Super,Story Time,23,High in the sky,Play Park,,1025,M,Super,"Viscose-76%,Polyester-24%",,,,,,
Fabric,Curtain,Super,Story Time,24,Chess,Play Silver,,1200,M,Super,Cotton-100%,,,,,,
Fabric,Curtain,Super,Story Time,6,Chess,Aqua,,1200,M,Super,Cotton-100%,,,,,,
Fabric,Curtain,Super,Story Time,25,Chess,Play park-Green,,1200,M,Super,Cotton-100%,,,,,,
Fabric,Curtain,Super,Story Time,27,Peek-a-Boo,Yellow-Green,,1200,M,Super,Cotton-100%,,,,,,
Fabric,Curtain,Super,Story Time,28,Twinkle-Twinkle Little Star,Marina,,1025,M,Super,"Viscose-76%,Polyester-24%",,,,,,
Fabric,Curtain,Super,Story Time,29,Choo-Choo Train,Marina,,1025,M,Super,"Viscose-76%,Polyester-24%",,,,,,
Fabric,Curtain,Super,Story Time,30,Broom-Broom,Marina,,1025,M,Super,"Viscose-76%,Polyester-24%",,,,,,
Fabric,Curtain,Super,Story Time,31,Boats-Ahoy,Marina,,1025,M,Super,"Viscose-76%,Polyester-24%",,,,,,
Fabric,Curtain,Super,Story Time,32,High in the sky,Marina,,1025,M,Super,"Viscose-76%,Polyester-24%",,,,,,
Fabric,Curtain,Super,Story Time,33,Chess,Marina,,1200,M,Super,Cotton-100%,,,,,,
Fabric,Curtain,Super,Story Time,34,Chess,Dark Blue,,1200,M,Super,Cotton-100%,,,,,,
Fabric,Curtain,Super,Story Time,35,Peek-a-Boo,Marina,,1200,M,Super,Cotton-100%,,,,,,
Fabric,Curtain,Super,Opulence,1,Byzantine,Citrine,,1025,M,Super,"Polyester-67%,Viscose-33%",,,,,,
Fabric,Curtain,Super,Opulence,2,Renaissance,Citrine,,1025,M,Super,"Polyester-67%,Viscose-33%",,,,,,
Fabric,Curtain,Super,Opulence,3,Baroque,Citrine,,1025,M,Super,"Polyester-67%,Viscose-33%",,,,,,
Fabric,Curtain,Super,Opulence,4,Monreale,Citrine,,1025,M,Super,"Polyester-67%,Viscose-33%",,,,,,
Fabric,Curtain,Super,Opulence,5,Venetian,Citrine,,1025,M,Super,"Polyester-67%,Viscose-33%",,,,,,
Fabric,Curtain,Super,Opulence,6,Byzantine,Marcasite,,1025,M,Super,"Polyester-67%,Viscose-33%",,,,,,
Fabric,Curtain,Super,Opulence,7,Renaissance,Marcasite,,1025,M,Super,"Polyester-67%,Viscose-33%",,,,,,
Fabric,Curtain,Super,Opulence,8,Baroque,Marcasite,,1025,M,Super,"Polyester-67%,Viscose-33%",,,,,,
Fabric,Curtain,Super,Opulence,9,Monreale,Marcasite,,1025,M,Super,"Polyester-67%,Viscose-33%",,,,,,
Fabric,Curtain,Super,Opulence,10,Venetian,Marcasite,,1025,M,Super,"Polyester-67%,Viscose-33%",,,,,,
Fabric,Curtain,Super,Opulence,11,Byzantine,Saphire,,1025,M,Super,"Polyester-67%,Viscose-33%",,,,,,
Fabric,Curtain,Super,Opulence,12,Renaissance,Saphire,,1025,M,Super,"Polyester-67%,Viscose-33%",,,,,,
Fabric,Curtain,Super,Opulence,13,Baroque,Saphire,,1025,M,Super,"Polyester-67%,Viscose-33%",,,,,,
Fabric,Curtain,Super,Opulence,14,Monreale,Saphire,,1025,M,Super,"Polyester-67%,Viscose-33%",,,,,,
Fabric,Curtain,Super,Opulence,15,Venetian,Saphire,,1025,M,Super,"Polyester-67%,Viscose-33%",,,,,,
Fabric,Curtain,Super,Opulence,16,Byzantine,Zircon,,1025,M,Super,"Polyester-67%,Viscose-33%",,,,,,
Fabric,Curtain,Super,Opulence,17,Renaissance,Zircon,,1025,M,Super,"Polyester-67%,Viscose-33%",,,,,,
Fabric,Curtain,Super,Opulence,18,Baroque,Zircon,,1025,M,Super,"Polyester-67%,Viscose-33%",,,,,,
Fabric,Curtain,Super,Opulence,19,Monreale,Zircon,,1025,M,Super,"Polyester-67%,Viscose-33%",,,,,,
Fabric,Curtain,Super,Opulence,20,Venetian,Zircon,,1025,M,Super,"Polyester-67%,Viscose-33%",,,,,,
Fabric,Curtain,Super,Opulence,21,Byzantine,Ivory,,1025,M,Super,"Polyester-67%,Viscose-33%",,,,,,
Fabric,Curtain,Super,Opulence,22,Renaissance,Ivory,,1025,M,Super,"Polyester-67%,Viscose-33%",,,,,,
Fabric,Curtain,Super,Opulence,23,Baroque,Ivory,,1025,M,Super,"Polyester-67%,Viscose-33%",,,,,,
Fabric,Curtain,Super,Opulence,24,Monreale,Ivory,,1025,M,Super,"Polyester-67%,Viscose-33%",,,,,,
Fabric,Curtain,Super,Opulence,25,Venetian,Ivory,,1025,M,Super,"Polyester-67%,Viscose-33%",,,,,,
Fabric,Curtain,Super,Opulence,26,Byzantine,Topaz,,1025,M,Super,"Polyester-67%,Viscose-33%",,,,,,
Fabric,Curtain,Super,Opulence,27,Renaissance,Topaz,,1025,M,Super,"Polyester-67%,Viscose-33%",,,,,,
Fabric,Curtain,Super,Opulence,28,Baroque,Topaz,,1025,M,Super,"Polyester-67%,Viscose-33%",,,,,,
Fabric,Curtain,Super,Opulence,29,Monreale,Topaz,,1025,M,Super,"Polyester-67%,Viscose-33%",,,,,,
Fabric,Curtain,Super,Opulence,30,Venetian,Topaz,,1025,M,Super,"Polyester-67%,Viscose-33%",,,,,,
Fabric,Curtain,Super,Opulence,31,Byzantine,Garnet,,1025,M,Super,"Polyester-67%,Viscose-33%",,,,,,
Fabric,Curtain,Super,Opulence,32,Renaissance,Garnet,,1025,M,Super,"Polyester-67%,Viscose-33%",,,,,,
Fabric,Curtain,Super,Opulence,33,Baroque,Garnet,,1025,M,Super,"Polyester-67%,Viscose-33%",,,,,,
Fabric,Curtain,Super,Opulence,34,Monreale,Garnet,,1025,M,Super,"Polyester-67%,Viscose-33%",,,,,,
